ph,Hardness,Solids,Conductivity,Turbidity,Potability,Timestamp,Pressure_(bar),Flow_Rate_(L/s),Temperature_(°C),Leak_Status,Pressure_Flow_Ratio
8.719764332,219.7788985,30681.12026,481.8534152,2.887725422,0,2024-01-03 02:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.009601694,220.561996,18628.69683,397.996103,3.121944851,0,2024-01-03 02:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.492638846,172.8639603,14625.56136,652.5375916,4.667770161,0,2024-01-03 02:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.814524321,180.3473084,17516.69936,370.0113729,2.901699556,0,2024-01-03 02:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.652562935,205.2060586,8508.15373,392.7674528,3.192569799,0,2024-01-03 02:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.00754122,151.7363219,8864.68648,447.484361,5.25017306,0,2024-01-03 02:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,170.5500878,17561.27284,374.4638479,3.716659341,0,2024-01-03 02:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,204.7349975,33798.10896,426.0805224,3.845127166,0,2024-01-03 02:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.386837696,189.5958143,29122.697,458.0441705,4.816705216,0,2024-01-03 02:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.497580321,204.6828696,29493.42297,476.8444591,5.060114929,0,2024-01-03 03:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.057828114,230.7176933,44868.45837,397.2367839,3.292249267,0,2024-01-03 03:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,222.8212131,23879.22676,382.7579656,4.235174415,0,2024-01-03 03:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.268953337,185.7066466,24769.51139,534.5408375,4.674495973,0,2024-01-03 03:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,190.9292558,20661.41106,471.0626399,4.969149725,0,2024-01-03 03:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.284984822,196.7750562,29213.62039,574.5406715,5.703287743,0,2024-01-03 03:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.043095632,181.5666628,8273.591971,372.551219,4.008499341,0,2024-01-03 03:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.523062079,201.6084925,24207.29803,436.6259903,5.112376365,0,2024-01-03 03:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,183.4648531,19998.85902,294.8468015,4.183319911,0,2024-01-03 03:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,193.4002675,30630.75994,430.3956004,2.913048443,0,2024-01-03 03:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
4.02905271,203.3868565,42327.16802,503.7324283,4.179656267,0,2024-01-03 03:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.412707042,204.3580969,32333.84154,389.2152949,5.014144884,0,2024-01-03 03:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.27629499,184.9520574,28653.47234,470.4296759,4.342759277,0,2024-01-03 04:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.648877928,188.5069774,22510.97507,393.293539,4.953533863,0,2024-01-03 04:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.548181849,204.2598994,39997.7837,431.9724289,3.945460484,0,2024-01-03 04:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,216.6756187,17870.31525,438.1321035,2.604959925,0,2024-01-03 04:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.468617019,240.3453052,36701.97435,453.2113664,3.384178841,0,2024-01-03 04:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,179.1494467,21051.36538,418.2698062,3.764703594,0,2024-01-03 04:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.918150471,214.1866109,23823.49289,411.4244826,4.028958007,0,2024-01-03 04:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,191.7642561,10830.80125,492.200309,4.266775395,0,2024-01-03 04:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,181.3746513,14579.82207,308.7925146,4.161749271,0,2024-01-03 04:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.433242117,201.7812455,31157.11017,451.5571777,3.675717673,0,2024-01-03 04:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.33951161,202.2016242,21295.74988,428.9503288,4.827704247,0,2024-01-03 04:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.715719088,195.1905985,19966.7447,411.7955029,2.443008006,0,2024-01-03 04:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.09801209,211.4540103,39352.77584,488.1413127,4.590616741,0,2024-01-03 05:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.576845323,156.2217681,12772.09575,418.9724666,3.771313518,0,2024-01-03 05:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
4.68109876,220.4761261,38748.41135,442.5305081,4.125750333,0,2024-01-03 05:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.15121531,219.56005,13699.68071,460.528736,3.523980506,0,2024-01-03 05:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,226.5483539,13584.49034,335.3782115,2.364558912,0,2024-01-03 05:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,220.8360348,27319.56903,463.9651678,5.666547311,0,2024-01-03 05:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.669689566,194.130069,20081.53795,403.9899202,3.592133424,0,2024-01-03 05:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.6249436,185.4109329,16360.5663,458.9239774,3.546696372,0,2024-01-03 05:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.273643584,188.1607511,11120.70105,344.1549646,3.331583735,0,2024-01-03 05:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,241.8955146,25717.93618,474.9374696,4.306218231,0,2024-01-03 05:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,221.620058,11954.70073,391.2387137,3.282061393,0,2024-01-03 05:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
10.50966863,213.8768725,16786.92541,411.2169781,3.505078834,0,2024-01-03 05:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.171434094,207.2805308,44612.75136,552.9075895,2.949431503,0,2024-01-03 06:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.9641983,193.7532798,27408.49933,302.9404332,2.395683182,0,2024-01-03 06:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.548796521,205.168161,13584.90025,327.967343,4.197305125,0,2024-01-03 06:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.555439264,195.1579765,15405.49648,436.2780756,3.79204017,0,2024-01-03 06:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.042582866,221.3201844,14149.49983,377.8579586,4.34844014,0,2024-01-03 06:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.970578908,202.7455203,19952.30947,412.0389222,5.013281168,0,2024-01-03 06:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.273805782,191.8503964,15130.15437,538.2037134,4.510405324,0,2024-01-03 06:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.604007989,212.9784674,23564.57966,430.332754,4.458966913,0,2024-01-03 06:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.14394199,153.2363644,11553.03928,278.4832659,3.792840307,0,2024-01-03 06:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.11644657,208.6891531,23985.86442,436.2905517,2.934697437,0,2024-01-03 06:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.66518778,209.9972465,22993.72935,417.7389884,2.707129162,0,2024-01-03 06:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.555352973,154.3006837,20503.43005,355.2069685,4.536145914,0,2024-01-03 06:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.543931305,192.2345408,24227.96114,369.4276991,3.703191306,1,2024-01-03 07:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,218.5735482,11724.62332,452.7276913,3.56139783,1,2024-01-03 07:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.340170884,210.1188126,12810.42316,412.7065583,3.919139533,1,2024-01-03 07:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
10.01518906,210.126717,9064.035831,324.6479088,3.846547549,1,2024-01-03 07:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,188.7435625,19037.46264,388.0658567,2.72365054,1,2024-01-03 07:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.846463341,233.9765794,6670.659354,545.310659,3.885623898,1,2024-01-03 07:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,155.6757769,52060.2268,323.0010364,2.000757032,1,2024-01-03 07:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.334162776,197.4823264,23460.82138,399.5637857,4.038829793,1,2024-01-03 07:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.616095703,221.7598179,12538.97403,441.8810049,2.946643668,1,2024-01-03 07:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,186.5952548,29496.91016,616.1752428,2.475284464,1,2024-01-03 07:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.892998479,224.078183,22960.18064,466.2454797,3.619132805,1,2024-01-03 07:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,195.8365726,14563.68265,289.6605864,3.957011709,1,2024-01-03 07:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.1414299,211.7942673,15494.35984,363.1293527,4.350921901,1,2024-01-03 08:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.165714933,203.4193307,16925.0123,527.9125436,3.92011648,1,2024-01-03 08:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
4.931958445,164.6667686,31155.54022,506.5314139,5.045982883,1,2024-01-03 08:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.977821883,198.996287,20225.64292,492.0978246,3.199999614,1,2024-01-03 08:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.372611796,220.3871636,17606.88569,551.1452068,3.182521119,1,2024-01-03 08:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.107330383,202.5147114,24678.32929,467.1107616,4.492139949,1,2024-01-03 08:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
4.168248461,164.3512893,23863.71686,547.4668312,2.804525051,1,2024-01-03 08:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.806909023,216.4731687,21299.31866,524.0797055,5.127910988,1,2024-01-03 08:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.704635426,230.7669398,9727.761716,405.7615711,3.42217862,1,2024-01-03 08:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
3.623165848,156.8989167,26738.52536,388.7526203,5.370205549,1,2024-01-03 08:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.966856824,186.353361,21440.73885,461.3562275,5.115430914,1,2024-01-03 08:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
4.595607756,204.8596598,13891.03853,631.8220782,3.978919807,1,2024-01-03 08:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,204.6690467,12874.44464,402.6192862,4.058942266,1,2024-01-03 09:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
3.994497606,179.454192,18682.27714,538.1749592,3.379147351,1,2024-01-03 09:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.907987118,202.4612113,33653.76196,426.186565,4.641258532,1,2024-01-03 09:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.898726325,198.3100198,21148.2419,312.3885856,4.899815187,1,2024-01-03 09:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.514626622,215.725527,16553.56244,453.9184895,2.64503637,1,2024-01-03 09:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.842463656,229.9644224,7839.31876,370.0851534,4.576728706,1,2024-01-03 09:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.721078494,208.4385926,17248.61874,269.0136348,3.22395109,1,2024-01-03 09:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.089421098,208.91472,32238.07778,449.2599756,4.430116016,1,2024-01-03 09:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
1.757037115,147.5818314,41538.24273,428.4448225,2.96755413,1,2024-01-03 09:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.725192099,213.9513281,20461.75904,338.2142583,4.163325537,1,2024-01-03 09:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.729191489,178.4936319,31991.95875,341.7747779,5.112254251,1,2024-01-03 09:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.085429353,173.5659711,33455.24099,507.476249,3.96173067,1,2024-01-03 09:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.545270521,212.0463911,25189.83062,498.2669594,4.983903465,1,2024-01-03 10:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,182.5339784,20049.2421,328.7009606,3.693510936,1,2024-01-03 10:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.246264054,163.2180384,26408.88177,509.9568642,5.044454778,1,2024-01-03 10:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.376449105,168.7500072,37191.11414,439.3128533,5.767354666,1,2024-01-03 10:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.802426084,232.67028,14382.90216,413.2921835,4.363529881,1,2024-01-03 10:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.596767212,202.3431875,15173.47115,315.4790704,3.238692933,1,2024-01-03 10:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.436444496,192.9956648,19579.38955,379.6753668,3.415851385,1,2024-01-03 10:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.333477726,233.7213551,16066.55212,401.7393087,4.772662701,1,2024-01-03 10:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.144759038,210.9797475,19981.31519,332.5981262,3.082080496,1,2024-01-03 10:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
4.725997721,175.9914868,34265.83058,441.9451807,3.644606541,1,2024-01-03 10:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.393345914,172.5502615,28099.03873,505.5423487,4.633854752,1,2024-01-03 10:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.624819996,215.8228726,9028.760345,340.6483926,4.355489162,1,2024-01-03 10:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.768868031,184.3950028,31155.98882,380.0968101,3.092626379,1,2024-01-03 11:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,195.8746342,17749.29866,512.4544684,2.775635434,1,2024-01-03 11:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.251353815,167.924336,34768.93342,315.5361054,4.072252323,1,2024-01-03 11:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.688785916,209.1856253,29568.53585,355.6986132,3.918673156,1,2024-01-03 11:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
3.681076271,144.2652699,26726.77111,564.183824,3.893070403,1,2024-01-03 11:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
4.897691707,169.2357683,14676.71627,437.5386924,3.894464333,1,2024-01-03 11:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.842754601,202.0447753,13969.26156,475.1429562,4.490392564,1,2024-01-03 11:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,193.4101406,14472.39155,431.4573372,4.41481891,1,2024-01-03 11:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.038316783,170.3604625,25866.10395,350.3910241,3.913695776,1,2024-01-03 11:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.961247709,220.038186,11939.76986,398.6809356,3.246583097,1,2024-01-03 11:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.417502637,198.705653,24389.36289,366.3707236,3.391240667,1,2024-01-03 11:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,160.3259716,37795.76332,441.9861061,4.441979836,1,2024-01-03 11:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.099932005,189.6659365,21807.40013,334.5123059,5.159301249,1,2024-01-03 12:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
3.633162829,179.3505767,28584.17581,500.8660185,3.349571655,1,2024-01-03 12:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.860450854,193.7431052,24085.11214,526.7049237,4.677713327,1,2024-01-03 12:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
10.13793229,242.005716,15088.82765,596.3463464,3.872018159,1,2024-01-03 12:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.90081484,199.0837518,16233.13468,345.0198518,2.39500211,1,2024-01-03 12:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
10.2684305,218.2166825,13753.99337,341.6022087,4.304689262,1,2024-01-03 12:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
0.22749905,152.5301112,39028.59934,443.0292321,3.545741438,1,2024-01-03 12:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.017260924,206.0143998,15157.26879,431.7819875,4.427712282,1,2024-01-03 12:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.110845138,213.8863369,25043.5328,505.7355345,5.712792127,1,2024-01-03 12:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.350290472,190.3837378,14905.39385,446.8406051,4.265233067,1,2024-01-03 12:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.12934172,211.1233123,22982.92744,367.9887837,4.822043564,1,2024-01-03 12:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
10.25281623,218.2797001,18158.84212,336.1988372,4.559836219,1,2024-01-03 12:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.462355935,187.7095327,11642.149,534.6639449,4.486180492,1,2024-01-03 13:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.239440361,212.5690763,14829.62421,575.4219684,3.471971127,1,2024-01-03 13:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.071314192,213.619625,20038.79642,605.3050414,4.29372656,1,2024-01-03 13:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.115895266,193.7067445,18463.88366,369.534034,3.736020547,1,2024-01-03 13:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.238996597,199.5945387,25046.79864,328.3633983,3.089923749,1,2024-01-03 13:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.446252032,204.2535631,11104.25051,418.0412196,4.976957858,1,2024-01-03 13:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.161779499,202.7569725,12229.64758,344.3656891,4.003547029,1,2024-01-03 13:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.772156538,196.9000984,13790.2962,347.5883747,3.827255961,1,2024-01-03 13:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.06184552,211.0916871,11300.23811,353.5104246,3.958248504,1,2024-01-03 13:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
4.638250259,182.4196209,34261.98589,439.1177046,4.124537825,1,2024-01-03 13:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.678966889,205.4799184,7472.50648,395.2357843,3.718981559,1,2024-01-03 13:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.137713063,178.7166329,33786.71631,481.0735393,2.743866752,1,2024-01-03 13:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.481397772,186.0747655,13781.78028,323.7728426,4.03997629,1,2024-01-03 14:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.082148076,185.9324194,28407.66103,402.6580222,3.373484514,1,2024-01-03 14:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,210.6273585,27983.17942,436.8440526,4.290393224,1,2024-01-03 14:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.702183099,192.1375306,18126.03096,646.7325987,4.382159162,1,2024-01-03 14:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.750761186,207.2545054,23642.9926,446.6969391,2.777726265,1,2024-01-03 14:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,219.7060481,22387.31575,327.2895434,4.649365028,1,2024-01-03 14:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.323942073,185.9924106,23234.78893,401.3048946,3.575010576,1,2024-01-03 14:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.403883692,199.0166741,11571.42154,377.4307463,3.189942299,1,2024-01-03 14:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.699873488,159.4356011,31977.37014,501.7432181,2.416402098,1,2024-01-03 14:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.694264582,184.8363006,22673.03447,439.6330269,5.707192759,1,2024-01-03 14:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.581428694,186.6016211,20590.71211,384.3056983,3.388448222,1,2024-01-03 14:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.888941401,220.638823,19892.38891,460.8124249,3.75016351,1,2024-01-03 14:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
3.426450368,154.7117245,21839.69596,437.3771806,5.97805394,1,2024-01-03 15:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.370440489,231.4425533,15063.81497,422.2938193,3.21063541,1,2024-01-03 15:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,204.852187,13286.15658,365.6875204,4.26852452,1,2024-01-03 15:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.390500572,215.295518,27032.14226,443.4455903,4.150359337,1,2024-01-03 15:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.58194468,193.2864626,21675.68287,414.8109854,4.833345774,1,2024-01-03 15:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.850054687,208.740232,35289.23711,462.4801989,4.521836127,1,2024-01-03 15:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.225683807,185.050444,16276.3986,394.6348677,3.695746982,1,2024-01-03 15:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.663653196,233.487268,13213.57825,326.777803,4.741944305,1,2024-01-03 15:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,158.7629592,26210.11601,354.8470533,5.010163393,1,2024-01-03 15:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.935607325,207.0168521,19657.84331,358.8490033,3.619650737,1,2024-01-03 15:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.92814208,197.6485302,27884.43425,317.5326799,4.111101546,1,2024-01-03 15:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.920342899,207.8213631,16689.7996,481.9558771,3.266213475,1,2024-01-03 15:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
10.53809844,200.1398287,13867.2442,340.8088228,3.823092676,1,2024-01-03 16:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.729302912,162.8575851,34573.67879,297.6313652,3.556394812,1,2024-01-03 16:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.335688809,178.6401187,37993.18275,465.0727958,3.921976381,1,2024-01-03 16:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,177.1740208,38977.3308,484.1729533,3.261591731,1,2024-01-03 16:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.769834881,177.173258,34596.00187,389.5162861,3.655789569,1,2024-01-03 16:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.848329601,195.4514824,15908.64209,404.2048592,3.732202018,1,2024-01-03 16:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,231.1598241,12856.72862,392.5169018,3.30829418,1,2024-01-03 16:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,205.0887889,27064.41841,409.5018417,4.599572634,1,2024-01-03 16:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,155.8643817,28224.77418,421.3437362,4.930189986,1,2024-01-03 16:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.589202344,233.7279746,7263.056749,258.880209,4.041445671,1,2024-01-03 16:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.473649323,182.9971987,36412.48826,414.3080549,3.487816307,1,2024-01-03 16:50:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.591346094,199.2553218,25383.76518,416.4456175,4.515150114,1,2024-01-03 16:55:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
8.137767883,203.8618673,24172.70331,470.8362645,5.003825786,1,2024-01-03 17:00:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.35256598,150.4952143,27795.73204,422.4225087,4.779187009,1,2024-01-03 17:05:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.998090254,241.0002765,9609.740605,428.8823659,2.626546784,1,2024-01-03 17:10:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
11.89807803,228.1326732,8296.550611,500.1692103,3.024968487,1,2024-01-03 17:15:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.442536475,180.8590906,18223.02708,564.7934853,2.191138422,1,2024-01-03 17:20:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.140800528,209.3585612,21407.61429,378.8971896,4.192257449,1,2024-01-03 17:25:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
7.080794504263196,242.4134292,9783.368727,351.9973602,4.626701023,1,2024-01-03 17:30:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
6.947915534,219.5943849,10337.5417,453.1519381,3.685079273,1,2024-01-03 17:35:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
9.622105987,182.9097278,30307.21767,573.3304971,3.975571849,1,2024-01-03 17:40:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
5.361211666,171.315543,24709.72886,490.658747,1.81252894,1,2024-01-03 17:45:00,3.733720845,69.87870091,22.93021723,0,0.05343145760263676
